doc_id,help,knowledge,punctuality,rating,review,staff
100186,5.0,5.0,5.0,5.0,"I received expert care with a benign tumor on my forehead. It was in a very visible spot and while benign, it needed to be removed, because it could have spread. The office staff was expert, kind, and efficient. I received clear instruction after my procedure and I healed beautifully, with no visible mark to this day of the previous mole that had existed on my forehead for years prior. What a relief to have it removed and how grateful I am to Dr. Hoenig for his expertise, integrity, skill, and follow up.",5.0
100186,5.0,5.0,5.0,5.0,"Dr. Hoenig has earned his solid reputation with his skill,his aesthetic sense,and the fact that you can trust him to do the right thing. He hasn't bought it with fancy marketing props. Southern California is packed with plastic surgeons that have great offices in fantastic zip codes. I've met with several of them only to realize that many survive by doing a lot of unnecessary procedures. Dr. Hoenig doesn’t do superfluous. Thanks to his subtle approach, I continue to look like a better version of myself rather than a caricature drawing. I recently had a brow/temple lift and on day 7 I was able to go into public without any telltale signs of being “done” - or bruising. That's impressive. Not all surgeons are created equal and you only get one shot at making the best decision of your life - or the worst decision that ends with a botched job.If you are starting your foray into the land of cosmetic enhancement,I would definitely include Dr. Hoenig in your search for the best solution.",5.0
100186,5.0,5.0,4.0,4.75,"I trust Dr. Hoenig with my face (and that's not something I take lightly)! I have been going to Dr Hoenig since 1998. Today, 14 years later, I look younger than I did the first time I met him. In 1998 I had my drivers license picture taken and am still using that same picture. Yesterday, the clerk checking my ID, told me I look a lot younger than that picture!!! In LA, where looks are so important, how can you thank someone for giving you that!?!?I would not trust anyone but Dr Hoenig with my face!! Happy Customer for 14 years. :)",5.0
100186,5.0,5.0,5.0,5.0,"I have been going to Dr Hoenig for YEARS. He is one of the most excellent and ethical Dr's that I have EVER come across. I do not take the time usually write reviews about anything let alone a doctor but in this case I felt the need to because Dr Hoenig deserves ever bit of praise for not only his excellent bedside manner and skills but also his staff and the entire experience of being under his care. I have to date had upper eyelid ptosis repair, ear shortening and a few other additional small non-surgical procedures done. Dr Hoenig will never sell you on something that you do not need and he will NEVER make you look artificial or made-up. He believes in natural beautiful results and he excels at this. I personally would not trust my face to anyone other that Dr Hoenig and that is the honest to goodness 100% truth!",5.0
100186,5.0,5.0,5.0,5.0,"Absolutely the best in town. I can't believe how good I look now! The office is centrally located, the staff was professional and courteous, and Dr. Hoenig took the time to address all my questions and concerns. I couldn't be happier.",5.0
100186,5.0,5.0,4.0,4.75,"Dr. Hoenig is not only knowledgeable, he is the doctor who trains other plastic surgeons, develops new and better techniques for better results. He is also the only doctor I've heard of who will tell you NOT to have a procedure, to wait, or try something else. He wants an excellent result as much or more than you. I know, I'm wearing the results of a spectacular face lift done 2 years ago. To this day no one knows, I just look great. Look no further for the best plastic surgeon with an artist's eye and sculptor's ability. It doesn't hurt that he is the most down to earth person in spite of his spectacular educational credentials and ability and superb expertise.",5.0
100186,5.0,5.0,5.0,5.0,"I feel very fortunate to have had my brow lift done by such a skilled and caring doctor as Dr. Hoenig. I have had nothing but great results, my eyes look better than ever. My own mother could not tell why I looked so ""good and rested"". I will be forever greatful. Thank you dr.Hoenig",5.0
100186,5.0,5.0,5.0,5.0,"Dr. Hoenig is super!! You know you look good when your sister is jelous! I have had an endo brow lift, upper eyelid surgery, a chin implant and a neck lift with Dr. Hoenig. He is extemely generous with his time, explains each procedure, and answers all your questions. Both he and his staff continue to support you throughout the procedure and follow up to full recovery. I could not be more pleased with the amazing outcome of the procedures, as well as the experience in general. Whatever you are considering a procedure, or just need some advice on how to improve your appearance -- DR. HOENIG IS THE DOCTOR FOR YOU! (J)",5.0
100186,3.0,1.0,3.0,2.5,"Bad bad face lift. I look worse than before. Have scarring on my face now which I did not have before. Eye droops and tears,",3.0
100186,5.0,5.0,5.0,5.0,"This is the absolute best doctor you can see if you have anything wrong with your face or eyes. I was 35 and had such sunken in eyes along with eye bags, everyone used to tell me how tired I looked. 6 years later, still looks unbelievable and never a tired remark heard again.",5.0
100186,5.0,5.0,5.0,5.0,"Dr. Hoenig saved my career! I work in the media industry and I’m constantly in front of the camera. I needed work done on my eyes and I was having difficulty finding the right doctor. I was referred to three different doctors and none of them wanted to do it; I finally was referred to Dr. Hoenig. He went above and beyond when it came to my eyes and even took the time to answer all my questions and concerns. He knew what he was doing and did a great job. After the procedure, I thought the recuperation process was going to take long, but because Dr. Hoenig did an excellent job, it was short and painless. Now my eyes look great! I definitely recommend Dr. Hoenig to anyone. HE IS AN EXCELLENT DOCTOR!",5.0
100186,5.0,5.0,5.0,5.0,"I am a professional actress and have had consults and/or injections with the top docs in LA and Dr. Hoenig is the best bar none. I went to him on the recommendation of a friend and I'm so glad I did. Even though he specializes in surgery, he told me that I was not ready and he has treated me soley with injectables. He is the best and most caring aesthetic surgeon I have met in LA. I would not hesitate to refer him to anyone.",5.0
100186,1.0,1.0,1.0,1.0,Bad results on the outer corners of the eyes. Had another doctor fix them. Others had the same complaints.,1.0
100186,5.0,5.0,5.0,5.0,"I had two different procedures with Dr. Hoenig over the last 3 years (a facelift and my eyes done). He is a brilliant surgeon, an artist and a genuinely caring medical professional. I look so much better than I could have dreamed possible and do not look ""done"" in any way. The outcome is perfect and natural looking. I have referred many people to him and he is very honest with them and will not do unnecessary procedures. Those that have also had work done are thrilled.",5.0
100186,5.0,5.0,5.0,5.0,"Dr. Hoenig is the best doctor in California. He has been seeing my wife for revision consultation and has injected Restylane several times instead of cutting on her, he is brutally honest and will not charge for things that you do not need, he downright refuses to do work that does not need to be done unlike the bad surgeon in Arcadia. Dr. Hoenig has my total recommendation and respect.",5.0
100186,5.0,5.0,5.0,5.0,"Can't say enough about Dr. Hoenig's talent, intelligence & compassion! Here's why: In my mid 50s, I set out to find a surgeon who could refresh my face without leaving me looking ""done."" The first 3 surgeons I visited (including ""big"" name in Bev Hills) left me uneasy. Much contradictory advice & a sense that I'd get their standard approach. I'd all but decided to forget the whole thing, but made one last appt w/ Dr. Hoenig. So glad I did! He spent 90 minutes in the initial consultation, really studying my face, before making recommendations. I was awake, but sedated for lower & mid-face lift, neck lift, upper lids & fat transfer to cheeks. No problems & I felt safe. That night I had some pain and Dr. Hoenig readily agreed to meet me at his office at 11:00pm to make sure I was OK (I was). Gave me his cell # & called several times over next few days. The results are spectacular! I'm now 58 and look 45, as though I'm genetically lucky rather than post-surgical. Love him!",5.0
100186,5.0,5.0,5.0,5.0,Great doctor. I go to him for Botox and occasional restalyn. Never hurts. Always on time. I plan on using him for any plastic surgery I will need in the upcoming years.,5.0
100186,5.0,5.0,5.0,5.0,"In the last 3 years have gone to Dr. Hoenig twice for Fat transfers. The first time was to correct unevenness in my upper eyelids, and the second time to fill in some of the hollowness under my eyes and cheeks. Both times I have been extremely happy with my results. I live in Dublin, CA, and have to travel quite a distance to see him, but to me, he is well worth it. There is no other doctor I trust with my face. He is conservative in his approach, and honest in his opinions. He will not try to sell you something you don't need. By the way, I was recommended to Dr. Hoenig from another doctor who I had first gone to see locally in Northern California. This first doctor felt she did not have the expertise to perform what I needed, but felt that Dr. Hoenig did.",5.0
100186,5.0,5.0,5.0,5.0,"I had the bags under my eyes ""removed"" (he actually pushed the fat downwards into the slightly hollow area below). It's been almost a year, and I am so thrilled with the results. There are no bags under my eyes anymore! I do believe he is the very best doctor out there when it comes to the area around the eyes.",5.0
100186,5.0,5.0,5.0,5.0,very good doctor. conservative in his approach so there is difference in your appearance - but you don't look like you had plastic surgery. he made me look rested - youthful again. took 5 - 6 years from my sunken eyes. everyone has been telling me I look great - yet i only had a few injections my appointment lasted 30 - 40 minutes - and I came out looking 5 - 6 years younger. i'm 43 and people say i look like i'm 30-35. can't get better than that. natural looking - no down time - non-evasive. great doctor!,5.0
100186,5.0,5.0,5.0,5.0,WOnderful Doctor and person! I saw back in July for a consult and his honesty saved me from surgery I did not need. You have to give credit to a Dr that tells you the truth and doesnt take advantage of you and try to tell you how many things you can fix about yourself. He offers the least invasive and inepensive treatment first. I have the upmost respect for him.,5.0
100186,5.0,5.0,5.0,5.0,"Went to Dr. Hoenig last March to fix poor lower bleph result which was originally performed in Canada. He is truly amazing. He not only fixed the problem, he made me look better than nature did. The man really knows what he is doing (check his impeccable credentials) and he and everyone in his practice really go out of their way to treat you well. Not enough can be said about this guy, but for more go to the forum at beautysurg.com and do a search on his name. You won't find one bad thing about him. THANK-YOU!!!",0.0
100189,5.0,5.0,5.0,5.0,"Dr. Key is wonderful, she really listens to me, asks me questions I hadn't thought of, took the time to make sure I understood my options, the medicine, everything. I am very lucky to have her for my doctor, and her nurse Renee is the best!!!!",5.0
100189,1.0,1.0,3.0,1.5,Horrible horrible Doctor. I went to appt with a sheet of paper with questions. She would not give me the time to ask them and even grabbed the paper out of my hand and scrunched it up. She is very cold & uses intimidation tactics to make u feel inferior. I waited months to see her and was very hopeful that she could help me with my RA. I was very disappointed in her arrogant attitude and the lack of compassion.,1.0
100189,5.0,5.0,4.0,4.75,Dr. Key is an AMAZING doctor! I am 24 and was diagnosed with RA at 17 years of age. I travel all the way across the state because she moved from Sterling Heights to Grand Rapids just to see this doctor! She really listens and spends quite a bit of time with me making sure that I am happy with my current medications. Before Dr. Key I could not get out of bed in the morning because I was in too much pain. She gave me my life back!,5.0
100189,2.0,2.0,4.0,3.0,She asks questions at a rapid fire pace and barely waits for an answer. Absolutely no warmth.,4.0
100189,5.0,5.0,5.0,5.0,I reall like this Dr. I feel she treated me real well. I have been with her just over a year and have no complaints. Dr Key has treated my R.A. and I feel very comfortable with her.,5.0
100189,3.0,1.0,4.0,2.67,"I went to Dr Key and her personality was ok but she was clueless. If you have Fibromyalgia, do not go to her, she will not even discuss it, she does not think the disease exists.",0.0
100190,1.0,1.0,2.0,1.5,"thank goodness this butcher retired, he crippled my wife for life",2.0
100190,3.0,3.0,4.0,3.25,i was having a lot of knee problems when i went to see Dr Austin. he put me on a jumpers knee exersise.it did not work so i whent to se a physiotherapist and the first visit he knew what was wrong and treated me for it. i have maltracking patellas. he was a freindly.,3.0
100190,1.0,3.0,2.0,2.5,"I went to Dr. Austin about a knee problem I had after running. He operated, and after the operation I had to stay overnight in the hospital because I had internal bleeding. He left knowing I was bleeding internally. My leg was black and blue from my hip to my toes! Afterwards told me I would never run again when that's why I had the operation - to run again. I felt deceived. Will never go to him again!",4.0
100190,5.0,5.0,5.0,5.0,"My experience with Dr. Austin has been wonderful. Over the years he has seen me for my foot, ankle and both knees. He is not one to rush to surgery. He will discuss all options and tell which he thinks is the right option for you. He got me a brace for my ankle because he thought the result would be fine and did surgery on both of my knees. The only negative is there can be a wait in the office to see him, however when he sees you, he spends all the necessary time to address your concerns. That seems worth the wait to me. Both of my knees are great and I am pain free. I had such a positive experience with Dr. Austin, I have sent my mother, my mother-in-law, my husband and several friends to him. We all feel we have received excellent care from him.",0.0
100190,5.0,5.0,4.0,4.67,"Dr. Austin is smart, has good judgment and excellent surgical skills. There is some wait time in the waiting room, but he actually takes the time to talk to you, address your concerns and discuss the best options for you. It is worth every minute of wait time. He listens to what you have to say and does not jump to the conclusion that surgery is always the best option. He has done surgery on both of my knees with excellent results. He told me not to have surgery on my foot, as he did not thing I would have the results I was hoping for. I have since referred at least 9 people to him all of whom thought he was great. I would recommend him highly.",0.0
1001913,5.0,5.0,5.0,5.0,Dr. Sternbers was the MD that was able to rake care of my medical issue. i had been treated at another office with out-patient treatments and my issue persisted. when i was referred to Dr. Sternberg he reassured me that he would be able to take care of it and he did. i dont have the outbreaks as i had in the past. i visit his office once a year for a routine check up and to make sure nothing has returned. He gave me relif and made my outbreaks less infrequent. My quality of life greatly improved from my first visit with him.,5.0
1001913,5.0,5.0,5.0,5.0,"I had a very complicated condition, and another specialist recommended Dr. Sternberg to me. He was great. He was able to see me right away and his office helped me with the paperwork to get approval from my health insurance since Dr. Sternberg was out of network. I would highly recommend him.",5.0
1001965,5.0,5.0,5.0,4.75,"This man is the best cardiac surgeon I worked with in the last 40 years. Anyone could trust his judgment and skill. But please remember, I'm very picky... I don,t recommend anyone that I wouldn't let apply a scapel to me! Michael is one of the best surgeons that I have ever worked with. I worked with him for over 14 years and I would trust him with my life if I ever had to have coronary reparations.",4.0
1002,5.0,5.0,5.0,5.0,"Dr. Messer and her staff are so professional, courteous, warm, sensitive, knowledgeable, and well trained, and the office so pleasant and well-run, that I honestly LOOK FORWARD TO GOING TO MY APPOINTMENTS!",5.0
1002,5.0,5.0,5.0,5.0,Great experience every time I have gone there. Very professional and extremely knowledgeable.,5.0
1002,5.0,5.0,5.0,5.0,"I have spent my life in dentist chairs and I can say with complete honesty that this practice is solid, competent & top of the line. I, too, am totally unconvinced about the negative comments. Dr. Messer & Harold attempt to make *anythng* right. Yes, they have a business to run. They do it well. Hats off to excellence!!!!! I wish I had found this practice 20 years + $20K ago.",5.0
1002,5.0,5.0,4.0,4.75,"All i can say is WOW. this was one of the most pleasant experiences i have ever had in a doctors office. The staff is friendly, the office is warm and inviting, and Dr. Messer really takes the time to work with you and explain what is happening with your teeth. The work she does is absolutely beautiful. I will be sticking with Dr. Messer for all my future dental needs, and i feel fully confident recommending her to anyone and everyone that is interested in quality work.",5.0
1002,1.0,3.0,3.0,2.0,"I went to ""Dr."" Messer after looking for a good dentist for awhile. I figured that, being a plastic surgeon/dentist; she must be good. She made me get the usual full x-ray works, hygenist cleaning and exam. Then, wouldn't treat me shortly afterward for a serious root canal problem because I still owed her some money on the x-rays. She's a business person, but not a doctor. And her male ""secretary"" treated me like pond scum on the phone, because I still had a balance on record. He's just a thug. What kind of business are they running!?! I ended up having to go to emergency and, because I didn't have a ""regular dentist"", I lost the tooth because of a clinic's hack job. I went for a second opinion first and was sent to a specialist: both dentists told me I should sue for that kind of ""practice"". I was too poor to, by then, cuz Messer and the clinic had my money - even with insurance! What a NIGHTMARE!!!!",1.0
1002,5.0,5.0,5.0,5.0,"I've been going to Dr. Messer for the last ten years and feel she is the best dentist on the face of the earth and her staff are equally wonderful. I started out with every tooth and gum problem you can think of and if it weren't for Dr. Messer, I'd be wearing dentures by now. So if you want an excellent dentist and skilled staff, give Dr. Messer's office a try. You won't be disappointed.",5.0
1002,5.0,5.0,4.0,4.5,I always dreaded going to the dentist until I went to Dr. Messer. She makes my dental visits comfortable and I actually enjoy going to the dentist now!,4.0
1002,5.0,5.0,5.0,5.0,"Dr Messer is a first rate dentist and runs a first class dental practice. She is one of the few dentists that believes in continuous education. She is always flying around the country taking seminars to learn new and cutting edge techniques to better her practice. Her staff is fabulous and they make you feel at home. There is a T.V in every room and music, you even get a parrafin hand wax. I don't trust any other dentist. She saved me from the horrors of a union dentist that left a hole in my tooth. You get what you pay for and Dr Messer is worth her weight in gold. Her office manager Harold runs a smooth operation. BRAVO!!!!",5.0
1002,5.0,5.0,4.0,4.75,"I have had every cleaning, four (4) fillings, and two root canals by Dr. Messer. Each and every visit to the office I’ve felt very comfortable and she has helped me with my fear of dental work. Not a drop of pain!!!! Dr. Messer and her staff are a model of what a dental practice should be.",5.0
1002,5.0,5.0,5.0,5.0,"I have been a patient of Dr. Messer's for many years, and was frankly shocked at reading some of the poor reviews. It almost makes me wonder if they are ""plants"" from other dentists! I feel totally confident that I am receiving the best dental care available, and I very much like Dr. Messer personally. I also like her husband, Harold, who for many years was her receptionist! I guess not too many people must be turned off, because her practice has grown by leaps and bounds in the past few years.",5.0
1002,5.0,5.0,5.0,5.0,"I have to say I’m completely surprised by the negative reviews of Dr. Messer on this site. I find her bedside manner to be both professional and caring. I feel completely at ease when I visit, and she explains everything clearly and carefully, making sure I’m completely comfortable at every step. I’m also quite confident in her capabilities as a dentist – she has helped to fix crowns and root canals that other dentists weren’t able to handle when I was younger, and in fact diagnosed a nerve issue that several other dentists didn’t recognize. I found the entire staff, from the front desk to the hygienists, to be extremely knowledgeable and caring as well. I would recommend Dr. Messer to anyone looking for a relaxing, comfortable, professional experience when they visit the dentist.",5.0
1002,4.0,4.0,3.0,4.0,"I was surprised to read the negative reviews on here because I had a great experience at Dr. Messer's office. I was surfing the net looking for info on her and this came up. All the nurses there are really sweet and even the girls who weren't working on me came in to say hello. The doctor is friendly and relaxed and I like how she uses the latest technology and digital x-rays. I know this is a more expensive office, my insurance doesn't really cover much, but I expected that from a high end office. I used to go to Dental Associates and you can tell the difference, its like shopping at Wal-Mart vs. Neiman Marcus! I just had a crown where I broke my front tooth and it was beautiful. They gave me an iPod to use and blankets and took great care of me. The only downside was that I had to go back a couple of times to get the shade matched. A great dentist and I recommended my boyfriend to go there too.",5.0
1002,1.0,2.0,2.0,2.25,"I went to Dr. Messer after being referred there by a dentist-friend b/c of my fear of pain associated with dentistry. I found her nice enough, but she always found something ""wrong"" so that I would have to make and appointment and have more work done. Finally, after one visit where she told me I had to have a filling replaced AND out of the blue told me I was going to have work done because I was getting TMJ (even though I had no pain, swelling, clicking of the jaw, etc. and had never brought anything like that up), I went to another dentist to have a second opinion. I did not need anything done. At the second opinion I went over my dental records, including my x-rays, with a dumbfounded new dentist. I went back to my dentist friend and told him everything and he has since stopped referring people to her. The lack of integrity and morality that I encountered at the Messer/Belous practice is disturbing and I cannot recommend you do anything but stay away from them.",4.0
10020,3.0,3.0,3.0,2.75,Staff is not very helpful or interested in being efficient,2.0
10020,5.0,5.0,5.0,4.75,"This Dr. is great, I would be sad if I had to seek out another one due to insurance changes. He takes the time to listen to what you have to say and really hears you!",4.0
100200,1.0,3.0,4.0,2.75,"Dr. Vaughn has diarrhea of the mouth. He gives a looooong sarcastic explanation to simple direct questions. It would seem that he is awkward around minorities and children. To his credit, he makes an attempt but fails. It is probably due to his excuse of having an expanded practice. (or his ignorance of how to simply converse with educated people who are unimpressed with him).",3.0
100200,1.0,4.0,2.0,2.0,"Dr. Vaughn has no bedside manners. He is arrogant and he does not listen to the patient. He did not phone me back after my daughter had a tonsillectomy. He would not listen to my repeated requests to see him after the surgery was complete. Amanda, a member of his staff, sucks at customer service. She is rude, and she also does not return calls. Dr. Knox is a much better physician. Too bad he has retired.",1.0
100200,4.0,4.0,4.0,4.0,The Best ENT in the Tri-county area! I would recommend him to any of my Family and friends.,4.0
100200,1.0,1.0,3.0,2.0,Rudest doctor ever. Bedside manner borders on vicious.,3.0
100200,1.0,1.0,3.0,1.75,"I normally see dr Knox however, he was out today. Dr. Vaughn was not sympethetic, caring , & has a terrible bed side manner. Nurses are never very friendly when I come in. I will never see Dr. Vaughn again I work 2 hard & pay 2 much money for my insurance not 2 be treated with dignity, compassion, & respect.",2.0
100200,5.0,5.0,5.0,5.0,Excellent Dr and staff. Explained procedure Sensitive and caring,5.0
100200,1.0,1.0,1.0,1.0,His unprovoked demoralizing attitude and derogatory statements about my other conditions and his unprovoked continued use of vulgar language during my office visit we unbelievable. I would never ever recommended using this doctor for any medical issues. He truly has personal problems that extend into the work place. A great big waste of time and money. He needs to retire.,1.0
100200,1.0,2.0,2.0,1.5,Dr. Vaughn is inattentive He oblivious to any point you try to make. It was a waste of time to make. an appointment,1.0
100200,1.0,3.0,4.0,2.25,"Dr Vaughan is very arrogant. He made light of the fact that he caused me pain. He was close to sadistic at some points in his exam, telling the that his causing me pain while examining one of my ears was ""ridiculous"". The office was old and mostly clean. Office staff was not very friendly, they did their job but didn't make you feel welcome or even that they cared you were there.",1.0
100200,5.0,5.0,5.0,5.0,We love Dr. Vaughn. He has put tubes in my son's ears and removed them as well as removed his adenoids. He is EXCELLENT with children. I wouldn't trust any other ENT with my family. He is great!,5.0
100200,5.0,5.0,4.0,4.75,"I have possibly seen Dr. Vaughan more times than anyone in this town (or at least it seems so). He always listens to me ramble on and on about what my issues are and has always addressed every single one I mentioned...no matter how far-fetched or trivial. I sincerely believe he's one of the best doctors I have ever gone to...certainly not rude or dismissive...quite the opposite. His staff are always exceptionally nice to me and an appointment to see him usually takes at the most two days. Try to do that at the majority of specialists...typically you have to wait weeks if not months. He also speaks into his dictaphone describing into detail what just transpired in the visit (for his transcriptionist to type up the report later) right in front of you. If you believe he missed something you said - there's your opportunity right there to say something. I can honestly say I've never had to ""remind"" him of anything as he's 100 percent attentive to what I've said.",5.0
100200,1.0,3.0,4.0,2.75,"Uncomfortable encounter. My perception is he did not listen well. I was persistent and wanted to get to the bottom of things. He did not like that, told me I was not giving him all the info. However, I typed notes up and brought them in so I would describe symptoms exactly. His nurse took the notes, thought they were great and wished everyone would do that. I told him I wanted to explain things accurately and brought notes to ensure I did. He said he did not want to read any notes. Again, very uncomfortable encounter. I realized later I had an appointment with this Dr. many years earlier but he was at a different location so I did not realize it was the same Dr I had the appt with. That earlier visit was uncomfortable as well and I decided then I would never go back to him, ironically I did by mistake.",3.0
100200,1.0,2.0,3.0,2.5,I had a cyst in my maxillary sinus region with facial and head pain. He told me it was migraine pain and dismissed me without any help or treatment. He was condescending and arrogant. I would not return to him for other treatment.,4.0
100200,1.0,1.0,3.0,1.75,"I went to Dr Vaught with a goiter on my thyroid he just felt it and dismissed it. I went to another doctor, he did a biopsy on it and I had the hurthel cells, had half of my thyroid took out and had a spot of cancer on what he removed. Could have been nasty had I waited. I will never go back to him and recommend the ones that he dismisses to please get a second opinion.",2.0
100200,5.0,5.0,4.0,4.5,Dr. Vaughn has performed surgery on both of my children (my son twice - once for tubes & then tonsils and my daughter once - for tonsils & deviated septum). He also performed surgery on me 18 years ago! He is great and extremely friendly and knowledgeable. I wouldn't trust anybody else with my family! I would highly recommend Dr. Vaughn.,4.0
100200,5.0,5.0,5.0,5.0,Dr. Vaughns staff at the surgical center were all so very polite. My two year old was very upset and they still showed him lots of love and patience.The check out receptionist(at his office on Normandie) could use a little work on her people skills...but everyone else was great. When I called his office for a question before the surgery they called me back within the hour!!! The total time to have his tubes put in his ears was not even 30 minutes!,5.0
100200,5.0,5.0,5.0,5.0,"Dr Vaughn is the best ENT physician in Montgomery, AL!!!",5.0
100200,1.0,1.0,4.0,2.0,"My mother went to Dr. Vaughn to have a lump in her neck evaluated. It was dismissed after a short round of antibiotics. It turned out to be the first signs of lymphoma. My mother is fighting for her life with stage 4 cancer, and he could have at least biopsied the lump. We would have known a whole lot earlier what she was dealing with at the time. Dr. Vaughn is rude, and very dismissive of complaints and symptoms.",0.0
100203,5.0,5.0,5.0,5.0,"Dr. Barnes has done thousands of surgeries, but he still treats patients like people. Even thought the procedures are routine to him, he understands that they are not routine to patients. He projects a good mix of confidence and empathy. Highly recommend.",5.0
100203,5.0,5.0,5.0,5.0,Dr. Barnes replaced my left knee in May 2004 and my right knee in Dec. 2013. Both replacements work great at this time (Dec. 2014). There were no problems with either surgery. Dr. Barnes was courteous and answered all my questions. I highly recommend Dr. Barnes to anybody with knee or hip problems.,5.0
100203,5.0,5.0,5.0,5.0,"Doc Barnes performed a total hip on me 18 months ago. The results were outstanding and I am almost totally pain free. I can now sleep at nite. He IS extremely busy and at first, I thought he is very brisk. However, on one visit post-op, after he was done examining me, I asked him how ""he was doing"". I think he was a bit shocked. He laid his pen down, turned around & said something to the effect, I'm fine and we started talking about family, sports, etc... I really don't remember what. My point is, he is a real person and he's fun to visit with. Medical staff I know personally, tell me he's their ""go to buy"". That was good enough for me in the begining. I definately recommend him. A good man and skilled surgeon.",5.0
100203,5.0,5.0,4.0,4.75,"He's an excellent dr.He has helped me and many of my friends and 2 of my family members. thank you,dr. barnes.",5.0
100203,1.0,1.0,1.0,1.0,I will not be going back to see Dr. Barnes. He was no help for me.,1.0
100203,5.0,5.0,4.0,4.5,"As far as I'm concerned there is no better surgeon anywhere than Dr. Barnes. He literally gave my life back. 2 hip replacements and no complications from either. Sometimes you might have to wait a little longer than you'd like to get in to see him, but it's well worth the wait. I recommend him to all my friends and some have driven 200 mi. one way, as I do, to get him to fix their hips or knees.",4.0
100203,5.0,5.0,5.0,5.0,"Dr. Barnes did a total hip replacement for me around 10 years ago, and the surgery was a success. I fell this past July and thought that I had partially dislocated the joint. I came down to St. Vincents on a Monday night and Dr. Barnes had already made arrangements for a room. He checked on me the first thing Tuesday morning and took me to surgery. I did not have to undergo surgery, which was an incredible relief since I have a muscle disease that would make healing extremely difficult. I can't say enough good things about Dr. Barnes and Marty.",5.0
100203,1.0,1.0,1.0,1.0,"Assembly line surgery...arrogant,impatient short",1.0
100203,5.0,5.0,5.0,5.0,"Dr. Barnes specializes in knees and does many revisions of failed knee replacements. He saved my leg following knee replacement surgeries and two efforts to correct the problem by another doctor, which resulted in a severe staph infection in the bone. He removed the prosthesis and kept me in the hospital without a knee for 6 weeks until the infection was gone. Then he cleaned up the mess and put in a new prosthesis. Dr. Barnes is a lifesaver and I will forever be grateful to him.",0.0
100207,5.0,5.0,5.0,5.0,Dr. Waack takes time with us/my husband whenever we have an appointment. He listens and responds intelligently to our questions. He makes eye contact and behaves as if my husband is the most important person in his life during our appointments. As it should be for those providing medical care. Fort Smith is blessed to have this man caring for its citizens.,5.0
100207,1.0,1.0,1.0,1.0,Very poor bedside manner. Was not knowledeable. Inappropriate sexual behavior.,1.0
100207,5.0,5.0,5.0,5.0,"Dr. Waack has recognized problems for family members that other doctors have missed, and thus he has saved lives. In a dire emergency he was gowned and gloved and ready when the helicoptor got our daughter-in-law to the hospital. This man is kind, caring, and very knowledgeable.",0.0
1002095,5.0,5.0,5.0,5.0,"Better than a plastic surgeon. Careful suturing, attention to detail. Post op management is superb. His surgery center is convenient and better run than most big hospitals. His staff are wonderful. Friendly and caring.",5.0
10021,5.0,5.0,5.0,5.0,"I was very fortunate to be referred to Dr Mark Byard. The first time I saw him prior to surgery I knew he would do his best for me and he did. His bedside manner is great and he and his staff are the best. They are ""human"" and relate to people and their concerns. They will go the extra mile when needed. They wait time is more than reasonable with the patient load they have. I would recommend Dr. Mark Byard to anyone needing his medical expertise.",5.0
10021,5.0,5.0,5.0,5.0,"While preaching a funeral in Eufaula my wife, became ill with a very large kidney stone. She was referred to Dr. Byard by the staff at Eufaula. Dr. Byard installed a stent, and we returned to Florida. Because of his expertise,an professionalism we returned to Dothan, to have Dr. Byard remove the stone. He showed himself not only to be a highly skilled physican, but a man of great moral fiber and generosity. We were very grateful and most appreciative of his kindness to us. Rev. Ed Richards",5.0
10021,5.0,5.0,5.0,5.0,"Dr. Byard is the best in Dothan. After a very bad experience with another physician in Dothan, we switched 3 years ago....Great bedside manner, terrific knowledge and willignness to discuss options that are in the best interest of the patient. Makes going to a urologist much more ""bearable""......Highly recommend to anyone!",5.0
10021,5.0,5.0,5.0,5.0,"Dr.Byard and his staff are the BEST! The man saved my life and gave more time to spend with my family. I would trust him with any type of Surgery, and trust me he has done alot on me and all with great results. PEM",5.0
10021,5.0,5.0,5.0,5.0,"Wonderful Doctor! Never have a long wait and his bedside manner is great! He never rushes through the appointment and shows me all my results to CT Scans, etc. I would reccomend him to anyone!!!!",0.0
10021,5.0,5.0,5.0,5.0,"Dr.Byard has been is just awesome from 1st visit,hospital stay and post visits. Wait time in office is short,will answer any questions and chose best option for our mother.",0.0
1002126,1.0,1.0,2.0,1.75,"I am certain that if Dr.English were not a military doctor he would no longer be practicing medicine. He took what should have been a simple hemorrhoidectomy and botched it as badly as possible without killing my husband. He ended up leaving my young, previously very active husband incontinent and permanently disabled. It was not a predicted outcome of the procedure. Multiple other doctors have openly stated that the original procedure should never have been done using the method performed and that a repeat of the procedure done is NEVER indicated. Stay away from him at all costs.",3.0
100214,5.0,5.0,5.0,5.0,"Saw the senior doctor only once but he was a true gem. Friendly, kind and very caring. We talked for a while and he told me he has taught perio in New Jersey and the surrounding states for over 30 years. He seemed to me that he knew his stuff really well.",5.0
100214,5.0,5.0,5.0,5.0,"I have been going to this practice for many years and have been very satisfied with the professionalism and quality of service. Recently and for the first time, I required a few implants and decided to use Dr. Kelner. I have been impressed with the efficiency and caring that I have received for the implants in addition to the outstanding service provided over the years.",5.0
100214,5.0,5.0,5.0,5.0,Very kind and funny. He made me feel right at home and I was really pleased with my implant.I think he is great.,5.0
